document_id,file_name,label
1019,clean_text3/MARA_DEF 14A_20181105_0001493152-18-015207.txt,MARA
1020,clean_text3/MASW_DEF 14A_20190510_0001193125-19-092692.txt,MASW
1021,clean_text3/MAS_DEF 14A_20190510_0001193125-19-092692.txt,MAS
1022,clean_text3/MATW_DEF 14A_20190221_0000063296-19-000002.txt,MATW
1023,clean_text3/MATX_DEF 14A_20190425_0001558370-19-001768.txt,MATX
1024,clean_text3/MAXR_DEF 14A_20190508_0001558370-19-002560.txt,MAXR
1025,clean_text3/MAYS_DEF 14A_20181120_0001206774-18-002891.txt,MAYS
1026,clean_text3/MBI_DEF 14A_20190501_0001193125-19-080760.txt,MBI
1027,clean_text3/MCBC_DEF 14A_20190507_0001140361-19-005378.txt,MCBC
1028,clean_text3/MCI_DEF 14A_20190424_0001144204-19-014393.txt,MCI
1029,clean_text3/MCO_DEF 14A_20190416_0001193125-19-065172.txt,MCO
1030,clean_text3/MCRN_DEF 14A_20190423_0000906318-19-000023.txt,MCRN
1031,clean_text3/MCY_DEF 14A_20190508_0000064996-19-000008.txt,MCY
1032,clean_text3/MDC_DEF 14A_20190429_0001437749-19-003947.txt,MDC
1033,clean_text3/MDLZ_DEF 14A_20190515_0001564590-19-010015.txt,MDLZ
1034,clean_text3/MDRIQ_DEF 14A_20190502_0001206774-19-000990.txt,MDRIQ
1035,clean_text3/MDRI_DEF 14A_20190502_0001206774-19-000990.txt,MDRI
1036,clean_text3/MDU_DEF 14A_20190507_0000067716-19-000034.txt,MDU
1037,clean_text3/MD_DEF 14A_20190516_0001193125-19-092753.txt,MD
1038,clean_text3/MEIP_DEF 14A_20181129_0001193125-18-297655.txt,MEIP
1039,clean_text3/MESA_DEF 14A_20190409_0001193125-19-018980.txt,MESA
1040,clean_text3/MFCO_DEF 14A_20181210_0000716688-18-000005.txt,MFCO
1041,clean_text3/MFSF_DEF 14A_20190322_0000927089-19-000149.txt,MFSF
1042,clean_text3/MGEE_DEF 14A_20190325_0001161728-19-000011.txt,MGEE
1043,clean_text3/MGI_DEF 14A_20190509_0001193125-19-086739.txt,MGI
1044,clean_text3/MGM_DEF 14A_20190501_0001193125-19-080934.txt,MGM
1045,clean_text3/MGP_DEF 14A_20190501_0001193125-19-080930.txt,MGP
1046,clean_text3/MGT_DEF 14A_20190204_0001493152-19-001312.txt,MGT
1047,clean_text3/MGYR_DEF 14A_20190213_0001174947-18-001550.txt,MGYR
1048,clean_text3/MICTW_DEF 14A_20181226_0001213900-18-015159.txt,MICTW
1049,clean_text3/MICT_DEF 14A_20181226_0001213900-18-015159.txt,MICT
1050,clean_text3/MINI_DEF 14A_20190423_0001564590-19-007264.txt,MINI
1051,clean_text3/MITK_DEF 14A_20190306_0000807863-19-000005.txt,MITK
1052,clean_text3/MITTPRA_DEF 14A_20190502_0001514281-19-000032.txt,MITTPRA
1053,clean_text3/MITTPRB_DEF 14A_20190502_0001514281-19-000032.txt,MITTPRB
1054,clean_text3/MITT_DEF 14A_20190502_0001514281-19-000032.txt,MITT
1055,clean_text3/MKCV_DEF 14A_20190327_0001308179-19-000003.txt,MKCV
1056,clean_text3/MKC_DEF 14A_20190327_0001308179-19-000003.txt,MKC
1057,clean_text3/MKL_DEF 14A_20190513_0001096343-19-000105.txt,MKL
1058,clean_text3/MKSI_DEF 14A_20190508_0001193125-19-089174.txt,MKSI
1059,clean_text3/MKV_DEF 14A_20190513_0001096343-19-000105.txt,MKV
1060,clean_text3/MLI_DEF 14A_20190502_0001206774-19-001093.txt,MLI
1061,clean_text3/MLNT_DEF 14A_20181220_0001193125-18-338188.txt,MLNT
1062,clean_text3/MLP_DEF 14A_20190424_0001437749-19-004671.txt,MLP
1063,clean_text3/MLVF_DEF 14A_20190226_0001193125-19-013902.txt,MLVF
1064,clean_text3/MMC_DEF 14A_20190516_0001193125-19-091672.txt,MMC
1065,clean_text3/MMDM_DEF 14A_20190208_0001193125-19-009898.txt,MMDM
1066,clean_text3/MMI_DEF 14A_20190502_0001193125-19-083477.txt,MMI
1067,clean_text3/MMM_DEF 14A_20190514_0001206774-19-001068.txt,MMM
1068,clean_text3/MMP_DEF 14A_20181231_0001126975-19-000079.txt,MMP
1069,clean_text3/MMS_DEF 14A_20190320_0001032220-19-000008.txt,MMS
1070,clean_text3/MNKD_DEF 14A_20190514_0001140361-19-005883.txt,MNKD
1071,clean_text3/MNR_DEF 14A_20190329_0001493152-19-004241.txt,MNR
1072,clean_text3/MNTA_DEF 14A_20190130_0001047469-19-000013.txt,MNTA
1073,clean_text3/MODN_DEF 14A_20190215_0001118417-19-000003.txt,MODN
1074,clean_text3/MOFG_DEF 14A_20190308_0001412665-19-000029.txt,MOFG
1075,clean_text3/MOGA_DEF 14A_20190212_0000067887-19-000007.txt,MOGA
1076,clean_text3/MOGB_DEF 14A_20190212_0000067887-19-000007.txt,MOGB
1077,clean_text3/MOH_DEF 14A_20190508_0001179929-19-000060.txt,MOH
1078,clean_text3/MOSY_DEF 14A_20181227_0001564590-18-030523.txt,MOSY
1079,clean_text3/MPAD_DEF 14A_20190308_0001010549-19-000018.txt,MPAD
1080,clean_text3/MPC_DEF 14A_20190424_0001510295-19-000021.txt,MPC
1081,clean_text3/MPV_DEF 14A_20190424_0001144204-19-014393.txt,MPV
1082,clean_text3/MPX_DEF 14A_20190423_0001144204-19-015246.txt,MPX
1083,clean_text3/MRC_DEF 14A_20190430_0001193125-19-077413.txt,MRC
1084,clean_text3/MRIN_DEF 14A_20190501_0001140361-19-005371.txt,MRIN
1085,clean_text3/MRKR_DEF 14A_20190509_0001144204-19-016692.txt,MRKR
1086,clean_text3/MRNS_DEF 14A_20190507_0001558370-19-002404.txt,MRNS
1087,clean_text3/MRTN_DEF 14A_20190507_0001437749-19-005103.txt,MRTN
1088,clean_text3/MSBI_DEF 14A_20190503_0001047469-19-001349.txt,MSBI
1089,clean_text3/MSB_DEF 14A_20181220_0001047469-18-007159.txt,MSB
1090,clean_text3/MSCA_DEF 14A_20190506_0001047469-19-001574.txt,MSCA
1091,clean_text3/MSCI_DEF 14A_20190425_0001193125-19-070934.txt,MSCI
1092,clean_text3/MSFT_DEF 14A_20181128_0001193125-18-300115.txt,MSFT
1093,clean_text3/MSGN_DEF 14A_20181214_0001193125-18-307733.txt,MSGN
1094,clean_text3/MSG_DEF 14A_20181206_0001193125-18-307741.txt,MSG
1095,clean_text3/MSHLD_DEF 14A_20181129_0001193125-18-297655.txt,MSHLD
1096,clean_text3/MSHLW_DEF 14A_20181129_0001193125-18-297655.txt,MSHLW
1097,clean_text3/MSHL_DEF 14A_20181129_0001193125-18-297655.txt,MSHL
1098,clean_text3/MSI_DEF 14A_20190513_0001193125-19-089217.txt,MSI
1099,clean_text3/MSM_DEF 14A_20190129_0001003078-18-000322.txt,MSM
1100,clean_text3/MSN_DEF 14A_20190321_0001193125-19-047654.txt,MSN
1101,clean_text3/MSON_DEF 14A_20190507_0001615774-19-004451.txt,MSON
1102,clean_text3/MSVB_DEF 14A_20190322_0000939057-19-000116.txt,MSVB
1103,clean_text3/MTB_DEF 14A_20190416_0001564590-19-006629.txt,MTB
1104,clean_text3/MTD_DEF 14A_20190509_0001174947-19-000373.txt,MTD
1105,clean_text3/MTG_DEF 14A_20190322_0000876437-19-000008.txt,MTG
1106,clean_text3/MTH_DEF 14A_20190517_0000833079-19-000062.txt,MTH
1107,clean_text3/MTN_DEF 14A_20181206_0000812011-18-000124.txt,MTN
1108,clean_text3/MTOR_DEF 14A_20190124_0001206774-18-003423.txt,MTOR
1109,clean_text3/MTRN_DEF 14A_20181231_0001104657-19-000031.txt,MTRN
1110,clean_text3/MTSC_DEF 14A_20190103_0001493152-19-000132.txt,MTSC
1111,clean_text3/MTSI_DEF 14A_20190228_0001193125-19-010264.txt,MTSI
1112,clean_text3/MTW_DEF 14A_20190507_0001564590-19-009629.txt,MTW
1113,clean_text3/MUR_DEF 14A_20190508_0001193125-19-082665.txt,MUR
1114,clean_text3/MUSA_DEF 14A_20190501_0001193125-19-078977.txt,MUSA
1115,clean_text3/MU_DEF 14A_20190117_0000723125-18-000142.txt,MU
1116,clean_text3/MWA_DEF 14A_20180930_0001350593-18-000078.txt,MWA
1117,clean_text3/MXE_DEF 14A_20181105_0000894189-18-006107.txt,MXE
1118,clean_text3/MYE_DEF 14A_20190424_0001564590-19-008530.txt,MYE
1119,clean_text3/MYGN_DEF 14A_20181129_0001193125-18-296456.txt,MYGN
1120,clean_text3/MYOS_DEF 14A_20181213_0001213900-18-016210.txt,MYOS
1121,clean_text3/MYRG_DEF 14A_20190425_0001144204-19-012783.txt,MYRG
1122,clean_text3/NAII_DEF 14A_20181207_0001437749-18-018720.txt,NAII
1123,clean_text3/NATRE_DEF 14A_20190508_0001628280-19-003264.txt,NATRE
1124,clean_text3/NATR_DEF 14A_20190508_0001628280-19-003264.txt,NATR
1125,clean_text3/NAVPD_DEF 14A_20190212_0000808450-18-000238.txt,NAVPD
1126,clean_text3/NAV_DEF 14A_20190212_0000808450-18-000238.txt,NAV
1127,clean_text3/NBL_DEF 14A_20190228_0000072207-19-000039.txt,NBL
1128,clean_text3/NBN_DEF 14A_20181116_0001437749-18-017942.txt,NBN
1129,clean_text3/NBRV_DEF 14A_20181031_0001047469-18-006504.txt,NBRV
1130,clean_text3/NBSE_DEF 14A_20190118_0001387131-18-006826.txt,NBSE
1131,clean_text3/NCMI_DEF 14A_20190502_0001377630-19-000055.txt,NCMI
1132,clean_text3/NCR_DEF 14A_20190424_0001193125-19-076380.txt,NCR
1133,clean_text3/NC_DEF 14A_20190508_0000789933-19-000020.txt,NC
1134,clean_text3/NDAQ_DEF 14A_20190423_0001193125-19-072079.txt,NDAQ
1135,clean_text3/NDSN_DEF 14A_20190226_0001193125-19-012054.txt,NDSN
1136,clean_text3/NE-W_DEF 14A_20190426_0001193125-19-076754.txt,NE-W
1137,clean_text3/NEP_DEF 14A_20190422_0001144204-19-013004.txt,NEP
1138,clean_text3/NEU_DEF 14A_20190425_0001193125-19-072200.txt,NEU
1139,clean_text3/NE_DEF 14A_20190426_0001193125-19-076754.txt,NE
1140,clean_text3/NFG_DEF 14A_20190307_0001193125-19-012617.txt,NFG
1141,clean_text3/NGHCP_DEF 14A_20190506_0001193125-19-081585.txt,NGHCP
1142,clean_text3/NGHC_DEF 14A_20190506_0001193125-19-081585.txt,NGHC
1143,clean_text3/NGVC_DEF 14A_20190306_0001437749-19-001061.txt,NGVC
1144,clean_text3/NGVT_DEF 14A_20190425_0001653477-19-000071.txt,NGVT
1145,clean_text3/NG_DEF 14A_20190516_0001171843-19-001987.txt,NG
1146,clean_text3/NHI_DEF 14A_20190503_0000877860-19-000024.txt,NHI
1147,clean_text3/NHLD_DEF 14A_20190307_0001437749-19-003210.txt,NHLD
1148,clean_text3/NJR_DEF 14A_20190123_0001308179-18-000282.txt,NJR
1149,clean_text3/NKSH_DEF 14A_20190514_0001437749-19-006048.txt,NKSH
1150,clean_text3/NLOK_DEF 14A_20181203_0001193125-18-310634.txt,NLOK
1151,clean_text3/NLS_DEF 14A_20190430_0001078207-19-000017.txt,NLS
1152,clean_text3/NL_DEF 14A_20190516_0000024240-19-000034.txt,NL
1153,clean_text3/NMFC_DEF 14A_20190329_0001104659-19-011174.txt,NMFC
1154,clean_text3/NMIH_DEF 14A_20190509_0001547903-19-000055.txt,NMIH
1155,clean_text3/NNN_DEF 14A_20190514_0000751364-19-000053.txt,NNN
1156,clean_text3/NNVC_DEF 14A_20181130_0001144204-18-054566.txt,NNVC
1157,clean_text3/NOBH_DEF 14A_20190301_0001193125-19-025277.txt,NOBH
1158,clean_text3/NOC_DEF 14A_20190515_0001133421-19-000015.txt,NOC
1159,clean_text3/NPO_DEF 14A_20190429_0001140361-19-005251.txt,NPO
1160,clean_text3/NRGEN_DEF 14A_20190425_0001047469-19-001180.txt,NRGEN
1161,clean_text3/NRGPA_DEF 14A_20190425_0001047469-19-001180.txt,NRGPA
1162,clean_text3/NRG_DEF 14A_20190425_0001047469-19-001180.txt,NRG
1163,clean_text3/NRT_DEF 14A_20190221_0001387131-19-000002.txt,NRT
1164,clean_text3/NSC_DEF 14A_20190509_0001206774-19-001116.txt,NSC
1165,clean_text3/NSPR_DEF 14A_20190219_0001493152-19-002248.txt,NSPR
1166,clean_text3/NSSC_DEF 14A_20181211_0001144204-18-055719.txt,NSSC
1167,clean_text3/NS_DEF 14A_20190423_0001110805-19-000055.txt,NS
1168,clean_text3/NTEC_DEF 14A_20190404_0001213900-19-003340.txt,NTEC
1169,clean_text3/NTIC_DEF 14A_20190118_0001171843-18-008241.txt,NTIC
1170,clean_text3/NTNX_DEF 14A_20181217_0001140361-18-042316.txt,NTNX
1171,clean_text3/NTRSP_DEF 14A_20190423_0001193125-19-072131.txt,NTRSP
1172,clean_text3/NTRS_DEF 14A_20190423_0001193125-19-072131.txt,NTRS
1173,clean_text3/NUAN_DEF 14A_20190117_0001193125-18-342260.txt,NUAN
1174,clean_text3/NUEP_DEF 14A_20181114_0001062993-18-003998.txt,NUEP
1175,clean_text3/NUE_DEF 14A_20190509_0001193125-19-082856.txt,NUE
1176,clean_text3/NUROD_DEF 14A_20190430_0001628280-19-002865.txt,NUROD
1177,clean_text3/NUROW_DEF 14A_20190430_0001628280-19-002865.txt,NUROW
1178,clean_text3/NURO_DEF 14A_20190430_0001628280-19-002865.txt,NURO
1179,clean_text3/NUVA_DEF 14A_20190509_0001193125-19-090589.txt,NUVA
1180,clean_text3/NVR_DEF 14A_20190502_0000906163-19-000053.txt,NVR
1181,clean_text3/NWBI_DEF 14A_20190417_0001193125-19-066629.txt,NWBI
1182,clean_text3/NWBOD_DEF 14A_20190202_0001174947-19-000010.txt,NWBOD
1183,clean_text3/NWBOW_DEF 14A_20190202_0001174947-19-000010.txt,NWBOW
1184,clean_text3/NWBO_DEF 14A_20190202_0001174947-19-000010.txt,NWBO
1185,clean_text3/NWE_DEF 14A_20190424_0000073088-19-000057.txt,NWE
1186,clean_text3/NWFL_DEF 14A_20190423_0000946275-19-000026.txt,NWFL
1187,clean_text3/NWIN_DEF 14A_20190425_0001144204-19-013286.txt,NWIN
1188,clean_text3/NXEOU_DEF 14A_20190129_0001104659-18-072841.txt,NXEOU
1189,clean_text3/NXEO_DEF 14A_20190129_0001104659-18-072841.txt,NXEO
1190,clean_text3/NX_DEF 14A_20190322_0001047469-19-000748.txt,NX
1191,clean_text3/NYNY_DEF 14A_20190506_0001193125-19-085287.txt,NYNY
1192,clean_text3/NYT_DEF 14A_20190320_0000071691-19-000007.txt,NYT
1193,clean_text3/OAS_DEF 14A_20190430_0001486159-19-000012.txt,OAS
1194,clean_text3/OBNK_DEF 14A_20190424_0001552781-19-000092.txt,OBNK
1195,clean_text3/OCC_DEF 14A_20190326_0001437749-19-003494.txt,OCC
1196,clean_text3/OCSI_DEF 14A_20190307_0001140361-19-001590.txt,OCSI
1197,clean_text3/OCSL_DEF 14A_20190307_0001140361-19-001590.txt,OCSL
1198,clean_text3/OCWSB_DEF 14A_20190418_0001193125-19-074852.txt,OCWSB
1199,clean_text3/OC_DEF 14A_20190418_0001193125-19-074852.txt,OC
1200,clean_text3/ODC_DEF 14A_20181211_0000074046-18-000066.txt,ODC
1201,clean_text3/ODP_DEF 14A_20190507_0001193125-19-080774.txt,ODP
1202,clean_text3/OFCPL_DEF 14A_20190509_0001047469-19-001682.txt,OFCPL
1203,clean_text3/OFC_DEF 14A_20190509_0001047469-19-001682.txt,OFC
1204,clean_text3/OFED_DEF 14A_20181115_0001387131-18-005442.txt,OFED
1205,clean_text3/OFG_DEF 14A_20180424_0001564590-19-007597.txt,OFG
1206,clean_text3/OII_DEF 14A_20181231_0000073756-19-000021.txt,OII
1207,clean_text3/OIS_DEF 14A_20190507_0001206774-19-000997.txt,OIS
1208,clean_text3/OLN_DEF 14A_20190425_0001193125-19-060600.txt,OLN
1209,clean_text3/OMI_DEF 14A_20190510_0001193125-19-090426.txt,OMI
1210,clean_text3/OMN_DEF 14A_20190320_0001090061-19-000010.txt,OMN
1211,clean_text3/ONB_DEF 14A_20190502_0001193125-19-065097.txt,ONB
1212,clean_text3/ONCS_DEF 14A_20181108_0001493152-18-015476.txt,ONCS
1213,clean_text3/ON_DEF 14A_20190508_0001193125-19-092228.txt,ON
1214,clean_text3/OPI_DEF 14A_20190516_0001047469-19-001725.txt,OPI
1215,clean_text3/OPTT_DEF 14A_20181012_0001493152-18-014435.txt,OPTT
1216,clean_text3/OPTT_DEF 14A_20190115_0001493152-19-000666.txt,OPTT
1217,clean_text3/OPY_DEF 14A_20190513_0001047469-19-001553.txt,OPY
1218,clean_text3/ORBC_DEF 14A_20190417_0001193125-19-076642.txt,ORBC
1219,clean_text3/ORCC_DEF 14A_20190429_0001047469-19-001245.txt,ORCC
1220,clean_text3/ORLY_DEF 14A_20181231_0000898173-19-000080.txt,ORLY
1221,clean_text3/ORRF_DEF 14A_20190430_0000826154-19-000073.txt,ORRF
1222,clean_text3/OSIS_DEF 14A_20181210_0001047469-18-006792.txt,OSIS
1223,clean_text3/OSK_DEF 14A_20190205_0001104659-18-074487.txt,OSK
1224,clean_text3/OSTK_DEF 14A_20190509_0001193125-19-077518.txt,OSTK
1225,clean_text3/OTIVF_DEF 14A_20181015_0001213900-18-013899.txt,OTIVF
1226,clean_text3/OTTR_DEF 14A_20190408_0001193125-19-052901.txt,OTTR
1227,clean_text3/OXY_DEF 14A_20190510_0001308179-19-000072.txt,OXY
1228,clean_text3/PACW_DEF 14A_20190513_0001047469-19-001723.txt,PACW
1229,clean_text3/PAG_DEF 14A_20190509_0001047469-19-001422.txt,PAG
1230,clean_text3/PANW_DEF 14A_20181207_0001193125-18-304252.txt,PANW
1231,clean_text3/PARR_DEF 14A_20190507_0000821483-19-000017.txt,PARR
1232,clean_text3/PATIV_DEF 14A_20190130_0001387131-18-006771.txt,PATIV
1233,clean_text3/PATI_DEF 14A_20190130_0001387131-18-006771.txt,PATI
1234,clean_text3/PAYC_DEF 14A_20190429_0001193125-19-088482.txt,PAYC
1235,clean_text3/PBBI_DEF 14A_20181102_0001144204-18-051633.txt,PBBI
1236,clean_text3/PBIO_DEF 14A_20181022_0001493152-18-014731.txt,PBIO
1237,clean_text3/PBI_DEF 14A_20190506_0001140361-19-005000.txt,PBI
1238,clean_text3/PB_DEF 14A_20190416_0001564590-19-007655.txt,PB
1239,clean_text3/PCAR_DEF 14A_20190430_0001193125-19-079326.txt,PCAR
1240,clean_text3/PCH_DEF 14A_20190401_0001564590-19-010042.txt,PCH
1241,clean_text3/PCM_DEF 14A_20190426_0001193125-19-069321.txt,PCM
1242,clean_text3/PCTY_DEF 14A_20181207_0001206774-18-002966.txt,PCTY
1243,clean_text3/PCYG_DEF 14A_20181115_0001654954-18-010821.txt,PCYG
1244,clean_text3/PCYN_DEF 14A_20181113_0001437749-18-018109.txt,PCYN
1245,clean_text3/PCYO_DEF 14A_20190116_0001140361-18-044692.txt,PCYO
1246,clean_text3/PDEXD_DEF 14A_20181115_0001553350-18-001098.txt,PDEXD
1247,clean_text3/PDEX_DEF 14A_20181115_0001553350-18-001098.txt,PDEX
1248,clean_text3/PDLB_DEF 14A_20181030_0001193125-18-289148.txt,PDLB
1249,clean_text3/PDM_DEF 14A_20190515_0001174947-19-000390.txt,PDM
1250,clean_text3/PEAK_DEF 14A_20190425_0001206774-19-000835.txt,PEAK
1251,clean_text3/PEBK_DEF 14A_20190502_0001654954-19-003173.txt,PEBK
1252,clean_text3/PEBO_DEF 14A_20190425_0001564590-19-006956.txt,PEBO
1253,clean_text3/PECK_DEF 14A_20181211_0001493152-18-017295.txt,PECK
1254,clean_text3/PEG_DEF 14A_20190416_0001193125-19-071951.txt,PEG
1255,clean_text3/PEO_DEF 14A_20190416_0001144204-19-010501.txt,PEO
1256,clean_text3/PEP_DEF 14A_20190501_0001206774-19-000992.txt,PEP
1257,clean_text3/PFBX_DEF 14A_20190424_0001193125-19-072910.txt,PFBX
1258,clean_text3/PFE_DEF 14A_20190425_0000930413-19-000953.txt,PFE
1259,clean_text3/PFGC_DEF 14A_20181113_0001193125-18-290904.txt,PFGC
1260,clean_text3/PFLT_DEF 14A_20190205_0001564590-18-030622.txt,PFLT
1261,clean_text3/PFS_DEF 14A_20190425_0001308179-19-000032.txt,PFS
1262,clean_text3/PGC_DEF 14A_20190430_0001564590-19-008570.txt,PGC
1263,clean_text3/PGR_DEF 14A_20190510_0000080661-19-000018.txt,PGR
1264,clean_text3/PHA_DEF 14A_20190508_0001193125-19-085249.txt,PHA
1265,clean_text3/PHM_DEF 14A_20190508_0001193125-19-085249.txt,PHM
1266,clean_text3/PHX_DEF 14A_20190305_0001564590-19-001072.txt,PHX
1267,clean_text3/PICO_DEF 14A_20190503_0000830122-19-000013.txt,PICO
1268,clean_text3/PII_DEF 14A_20190425_0001308179-19-000018.txt,PII
1269,clean_text3/PINC_DEF 14A_20181207_0001193125-18-305877.txt,PINC
1270,clean_text3/PJT_DEF 14A_20190424_0001193125-19-070885.txt,PJT
1271,clean_text3/PKBK_DEF 14A_20190416_0000946275-19-000018.txt,PKBK
1272,clean_text3/PKG_DEF 14A_20190507_0001193125-19-083317.txt,PKG
1273,clean_text3/PKI_DEF 14A_20190423_0001193125-19-072708.txt,PKI
1274,clean_text3/PK_DEF 14A_20190426_0001564590-19-009992.txt,PK
1275,clean_text3/PLAB_DEF 14A_20190325_0001140361-19-004052.txt,PLAB
1276,clean_text3/PLBC_DEF 14A_20190515_0001437749-19-006001.txt,PLBC
1277,clean_text3/PLD_DEF 14A_20190501_0001193125-19-083480.txt,PLD
1278,clean_text3/PLNT_DEF 14A_20190429_0001193125-19-079556.txt,PLNT
1279,clean_text3/PLOW_DEF 14A_20190430_0001047469-19-001742.txt,PLOW
1280,clean_text3/PLPC_DEF 14A_20190507_0001564590-19-010000.txt,PLPC
1281,clean_text3/PLXP_DEF 14A_20190214_0000921895-19-000053.txt,PLXP
1282,clean_text3/PLXS_DEF 14A_20190213_0001193125-18-346330.txt,PLXS
1283,clean_text3/PLX_DEF 14A_20181213_0001144204-18-054229.txt,PLX
1284,clean_text3/PMD_DEF 14A_20190503_0001171843-19-001822.txt,PMD
1285,clean_text3/PME_DEF 14A_20181120_0001213900-18-014168.txt,PME
1286,clean_text3/PM_DEF 14A_20190501_0001193125-19-081395.txt,PM
1287,clean_text3/PNCPQ_DEF 14A_20190423_0001193125-19-071394.txt,PNCPQ
1288,clean_text3/PNCWS_DEF 14A_20190423_0001193125-19-071394.txt,PNCWS
1289,clean_text3/PNC_DEF 14A_20190423_0001193125-19-071394.txt,PNC
1290,clean_text3/PNFP_DEF 14A_20181231_0001115055-19-000016.txt,PNFP
1291,clean_text3/PNNT_DEF 14A_20190205_0001564590-18-030631.txt,PNNT
1292,clean_text3/PNR_DEF 14A_20190507_0001047469-19-001541.txt,PNR
1293,clean_text3/PNTA_DEF 14A_20190205_0001564590-18-030631.txt,PNTA
1294,clean_text3/PNW_DEF 14A_20190515_0001206774-19-001108.txt,PNW
1295,clean_text3/POAI_DEF 14A_20181228_0001171843-18-008366.txt,POAI
1296,clean_text3/POLA_DEF 14A_20181228_0001615774-18-014016.txt,POLA
1297,clean_text3/POL_DEF 14A_20190516_0001193125-19-089580.txt,POL
1298,clean_text3/POOL_DEF 14A_20190501_0000945841-19-000052.txt,POOL
1299,clean_text3/POR_DEF 14A_20181231_0000784977-19-000017.txt,POR
1300,clean_text3/POST_DEF 14A_20190124_0001530950-18-000283.txt,POST
1301,clean_text3/POWI_DEF 14A_20190522_0000833640-19-000082.txt,POWI
1302,clean_text3/POWL_DEF 14A_20190220_0001193125-19-003361.txt,POWL
1303,clean_text3/PPG_DEF 14A_20190418_0001558370-19-001633.txt,PPG
1304,clean_text3/PQG_DEF 14A_20190502_0001140361-19-005590.txt,PQG
1305,clean_text3/PRCP_DEF 14A_20181207_0001564590-18-027327.txt,PRCP
1306,clean_text3/PRDO_DEF 14A_20190502_0001193125-19-082857.txt,PRDO
1307,clean_text3/PRGO_DEF 14A_20190426_0001193125-19-074778.txt,PRGO
1308,clean_text3/PRGS_DEF 14A_20181130_0000876167-19-000037.txt,PRGS
1309,clean_text3/PRI_DEF 14A_20190516_0001193125-19-082286.txt,PRI
1310,clean_text3/PRKR_DEF 14A_20181001_0000914139-18-000079.txt,PRKR
1311,clean_text3/PRK_DEF 14A_20190422_0000805676-19-000043.txt,PRK
1312,clean_text3/PRMW_DEF 14A_20190430_0001193125-19-079132.txt,PRMW
1313,clean_text3/PROV_DEF 14A_20181025_0000939057-18-000502.txt,PROV
1314,clean_text3/PRO_DEF 14A_20181231_0001392972-19-000079.txt,PRO
1315,clean_text3/PRPL_DEF 14A_20190225_0001213900-19-002119.txt,PRPL
1316,clean_text3/PRPO_DEF 14A_20181220_0001140361-18-043800.txt,PRPO
1317,clean_text3/PRSI_DEF 14A_20190228_0001144204-19-001641.txt,PRSI
1318,clean_text3/PRTA_DEF 14A_20190521_0001140361-19-005885.txt,PRTA
1319,clean_text3/PRU_DEF 14A_20190514_0001193125-19-090425.txt,PRU
1320,clean_text3/PSALL_DEF 14A_20190424_0001193125-19-076705.txt,PSALL
1321,clean_text3/PSAPQ_DEF 14A_20190424_0001193125-19-076705.txt,PSAPQ
1322,clean_text3/PSAPU_DEF 14A_20190424_0001193125-19-076705.txt,PSAPU
1323,clean_text3/PSAPV_DEF 14A_20190424_0001193125-19-076705.txt,PSAPV
1324,clean_text3/PSA_DEF 14A_20190424_0001193125-19-076705.txt,PSA
1325,clean_text3/PSBPU_DEF 14A_20190423_0001193125-19-083517.txt,PSBPU
1326,clean_text3/PSBSL_DEF 14A_20190423_0001193125-19-083517.txt,PSBSL
1327,clean_text3/PSB_DEF 14A_20190423_0001193125-19-083517.txt,PSB
1328,clean_text3/PSDO_DEF 14A_20180630_0001631825-18-000027.txt,PSDO
1329,clean_text3/PSMT_DEF 14A_20190130_0001193125-18-354273.txt,PSMT
1330,clean_text3/PSSR_DEF 14A_20190226_0001096906-19-000087.txt,PSSR
1331,clean_text3/PSX_DEF 14A_20190508_0001193125-19-092869.txt,PSX
1332,clean_text3/PS_DEF 14A_20190430_0001725579-19-000014.txt,PS
1333,clean_text3/PTC_DEF 14A_20190306_0001206774-19-000151.txt,PTC
1334,clean_text3/PTMN_DEF 14A_20190219_0001140361-19-001120.txt,PTMN
1335,clean_text3/PTSI_DEF 14A_20190424_0001437749-19-005237.txt,PTSI
1336,clean_text3/PURE_DEF 14A_20181220_0001493152-18-017747.txt,PURE
1337,clean_text3/PWOD_DEF 14A_20181231_0000716605-19-000008.txt,PWOD
1338,clean_text3/PZG_DEF 14A_20181212_0001564590-18-025108.txt,PZG
1339,clean_text3/PZZA_DEF 14A_20190430_0001558370-19-002479.txt,PZZA
1340,clean_text3/QCOM_DEF 14A_20180930_0001205233-19-000009.txt,QCOM
1341,clean_text3/QES_DEF 14A_20190514_0001193125-19-092690.txt,QES
1342,clean_text3/QTS_DEF 14A_20190509_0001047469-19-001467.txt,QTS
1343,clean_text3/QUIK_DEF 14A_20190424_0001564590-19-008058.txt,QUIK
1344,clean_text3/RAD_DEF 14A_20190321_0001047469-19-000396.txt,RAD
1345,clean_text3/RAIL_DEF 14A_20190509_0001193125-19-091967.txt,RAIL
1346,clean_text3/RAVE_DEF 14A_20181204_0001010549-18-000360.txt,RAVE
1347,clean_text3/RBA_DEF 14A_20190507_0001279569-19-000723.txt,RBA
1348,clean_text3/RBCAA_DEF 14A_20190424_0001558370-19-002093.txt,RBCAA
1349,clean_text3/RBC_DEF 14A_20190430_0001104659-19-016421.txt,RBC
1350,clean_text3/RCMT_DEF 14A_20181214_0001437749-18-020301.txt,RCMT
